MerchantID,city,name,address,latitude,logitude,phone,rate,reviewSize
6821,Hà Nội,Trường Giang - Bánh Ngọt Paris,"240 Đội Cấn, Quận Ba Đình, Hà Nội",21.035463,105.818232,,3.550000,9
4107,Hà Nội,Ding Tea - Thanh Niên,"9 Thanh Niên, Quận Ba Đình, Hà Nội",21.043192,105.836067,,3.150000,9
17883,Hà Nội,Gà 36 - Đào Tấn,"31A Đào Tấn, Ba Dinh District, Hà Nội",21.032696,105.807406,,3.550000,8
67338,Hà Nội,Quán Cô Bưởi - Ốc & Đồ Ăn Vặt,"23/8 Ngõ 379 Đội Cấn, Ba Dinh District, Hà Nội",21.038091,105.814078,,4.850000,6
50460,Hà Nội,Bánh Mì Bác An - Quán Thánh,"2 Quán Thánh, P. Quán Thánh, Ba Dinh District, Hà Nội",21.040320,105.847265,,4.150000,12
14869,Hà Nội,Tom Store - Supermarket Online,"53 Tân Ấp, Quận Ba Đình, Hà Nội",21.046474,105.846690,,3.700000,14
7754,Hà Nội,The Talk Coffee,"8 Nguyễn Thiếp, Quận Ba Đình, Hà Nội",21.040934,105.849078,,3.800000,6
44399,Hà Nội,Gác Quán - Cơm Tấm,"23 Quán Thánh, Quận Ba Đình, Hà Nội",21.041284,105.844477,,4.000000,5
67049,Hà Nội,"Pas De Limité - Tea, Cake & Dessert","1 Ngách 2 Ngõ 115 Núi Trúc, Quận Ba Đình, Hà Nội",21.029190,105.823666,,4.100000,5
4804,Hà Nội,Bánh Mì Bình - Đội Cấn,"204 Đội Cấn, Quận Ba Đình, Hà Nội",21.037771,105.809187,,2.900000,18
6745,Hà Nội,G8 Sushi & Sashimi,"152 Ngọc Khánh, Quận Ba Đình, Hà Nội",21.025740,105.818296,,3.550000,4
23693,Hà Nội,Thu An - Cơm Sườn Gà Nướng,"1B3 Trần Huy Liệu, Quận Ba Đình, Hà Nội",21.030583,105.819856,,2.900000,8
41048,Hà Nội,Caramello - Caramen & Đồ Ăn Vặt - Trần Huy Liệu,"106D1 Trần Huy Liệu, Quận Ba Đình, Hà Nội",21.027278,105.822146,,3.150000,6
12481,Hà Nội,Tuệ Tâm - Ẩm Thực Chay,"30 Ngõ 71 Láng Hạ, Quận Ba Đình, Hà Nội",21.018070,105.816482,,3.450000,4
49958,Hà Nội,Daan Chefs - Pizza Nướng Củi,"281C Đội Cấn, Quận Ba Đình, Hà Nội",21.035391,105.819549,,3.350000,12
28553,Hà Nội,Spoonit - Healthy Meal Online,"Phòng B209 TT. 107 Ngọc Khánh (Đối Diện Khách Sạn Lakeside), Quận Ba Đình, Hà Nội",21.027586,105.817600,,4.350000,9
6886,Hà Nội,Bún Chả Nem - Hàng Bún,"55 Hàng Bún, Quận Ba Đình, Hà Nội",21.041363,105.844788,,3.600000,5
11473,Hà Nội,Pizza Chảo - Đội Cấn,"414 Đội Cấn, Quận Ba Đình, Hà Nội",21.037787,105.811181,,2.950000,7
17755,Hà Nội,MORI - Nước Ép Trái Cây,"24 Phan Đình Phùng, Quận Ba Đình, Hà Nội",21.040805,105.842969,,3.950000,14
60332,Hà Nội,Cô Hiền Hội An - Cơm Gà Online,"2 Kim Mã Thượng, Quận Ba Đình, Hà Nội",21.035816,105.814112,,3.300000,13
49721,Hà Nội,Zone Coffee - Phạm Huy Thông,"52 Phạm Huy Thông, Quận Ba Đình, Hà Nội",21.027393,105.810090,,4.500000,4
34695,Hà Nội,Bánh Gà & Ăn Vặt - Cửa Bắc,"Ngõ 92 Cửa Bắc, Quận Ba Đình, Hà Nội",21.041629,105.842296,,3.400000,8
6600,Hà Nội,Yenyen Bakery - Nguyễn Trường Tộ,"74 Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",21.043458,105.842552,,3.500000,6
43514,Hà Nội,Chè Sầu Oanh - Kim Mã,"244 Kim Mã, Quận Ba Đình, Hà Nội",21.031601,105.823423,,3.200000,7
71283,Hà Nội,Uncle Lu's Cheesecake - Vincom Metropolis,"L2-09 Vincom Metropolis, 29 Liễu Giai, Ba Dinh District, Hà Nội",21.031998,105.814166,,3.500000,8
51270,Hà Nội,BANGKOK - Thai Kitchen,"15C Đào Tấn, Quận Ba Đình, Hà Nội",21.032504,105.808178,,2.800000,7
50796,Hà Nội,Bún Chả Bà Dung - Nguyễn Thái Học,"96 Nguyễn Thái Học, Quận Ba Đình, Hà Nội",21.031545,105.832225,,3.700000,10
76923,Hà Nội,Super Chicken - Tiệm Gà Online,"19 Ngách 18 Ngõ 575 Kim Mã, Quận Ba Đình, Hà Nội",21.028366,105.809573,,4.900000,7
59510,Hà Nội,Trà Sữa Gầy - Shop Online,"37 Vạn Bảo, Quận Ba Đình, Hà Nội",21.034558,105.817480,,4.300000,7
6264,Hà Nội,Đức Đức - Doner Kebab & Hot Dog,"12 Quán Thánh, Quận Ba Đình, Hà Nội",21.040373,105.846542,,2.950000,4
77927,Hà Nội,The G.A Bakery - Shop Online,"8 Liễu Giai, Quận Ba Đình, Hà Nội",21.036717,105.814704,,5.000000,3
70945,Hà Nội,Nếp Nhà - Bánh Cuốn Cao Bằng,"54 Đào Tấn, Quận Ba Đình, Hà Nội",21.032780,105.807850,,3.000000,4
65979,Hà Nội,MEW Cuốn - Thiên Đường Đồ Cuốn,"114A6 Trần Huy Liệu, Quận Ba Đình, Hà Nội",21.027218,105.822176,,4.300000,7
63835,Hà Nội,Meet Fresh - Lotte Đào Tấn,"Tầng 3, Lotte Center, 54 Đào Tấn, Quận Ba Đình, Hà Nội",21.031758,105.812252,,3.650000,9
64130,Hà Nội,Savor - Bánh Mì & Xôi - Đội Cấn,"216 Đội Cấn, Quận Ba Đình, Hà Nội",21.035278,105.820407,,4.500000,6
3092,Hà Nội,Sao Mai - Cơm Văn Phòng,"16 Kim Mã Thượng, Quận Ba Đình, Hà Nội",21.035833,105.810836,,3.600000,4
65258,Hà Nội,The Alley - Trà Sữa Đài Loan - Đào Tấn,"101 Đào Tấn, Quận Ba Đình, Hà Nội",21.033422,105.806163,,3.250000,9
39702,Hà Nội,The Home Coffee,"30 Châu Long, Quận Ba Đình, Hà Nội",21.046081,105.842021,,4.300000,4
59142,Hà Nội,Ngan Ngon - Trần Huy Liệu,"101B1 Trần Huy Liệu, Quận Ba Đình, Hà Nội",21.030101,105.819885,,2.750000,7
3928,Hà Nội,The Adelaide - Tiệm Bánh Online,"4 Ngõ 6 Đội Nhân, Quận Ba Đình, Hà Nội",21.041470,105.811407,,3.600000,5
15967,Hà Nội,Bánh Cuốn Gia An - Trần Huy Liệu,"108A6 Trần Huy Liệu, P. Giảng Võ, Ba Dinh District, Hà Nội",21.028906,105.821385,,4.000000,2
30330,Hà Nội,Hải Phòng Ơi - Bún & Bánh Đa Cá,"110A4 Thành Công, Ba Dinh District, Hà Nội",21.021013,105.813497,,2.550000,15
55367,Hà Nội,Trống Đồng Palace - Thành Công,"22 Thành Công, Quận Ba Đình, Hà Nội",21.022451,105.815982,,4.000000,3
72857,Hà Nội,The Baos BBQ - Bánh Bao Kẹp Thịt BBQ,"174B Đội Cấn, Quận Ba Đình, Hà Nội",21.034941,105.824339,,3.850000,5
44094,Hà Nội,Cafe Interbeso,"37A Nguyễn Chí Thanh, Quận Ba Đình, Hà Nội",21.027071,105.812277,,3.350000,3
41340,Hà Nội,Ding Tea - Trần Huy Liệu,"125A6 Trần Huy Liệu, Ba Dinh District, Hà Nội",21.029700,105.819696,,3.850000,5
68910,Hà Nội,Phở Lý Quốc Sư - Trần Huy Liệu,"105D1 Trần Huy Liệu, P. Giảng Võ, Quận Ba Đình, Hà Nội",21.029605,105.819643,,4.200000,4
15921,Hà Nội,Ding Tea - Điện Biên Phủ,"22B Điện Biên Phủ, Quận Ba Đình, Hà Nội",21.029990,105.842100,,2.750000,3
60167,Hà Nội,Soya Garden - Văn Cao,"127 Văn Cao, Ba Dinh District, Hà Nội",21.037794,105.815412,,3.150000,7
57737,Hà Nội,Út Giang - Lẩu & Bánh Tráng Trảng Bàng,"108 G6A Nguyên Hồng, Quận Ba Đình, Hà Nội",21.022190,105.811996,,3.100000,3
65392,Hà Nội,Sushila - Ẩm Thực Nhật Bản,"37F Kim Mã Thượng, Quận Ba Đình, Hà Nội",21.035924,105.812746,,4.500000,4
43498,Hà Nội,Gemini Coffee - Đội Cấn,"277 Đội Cấn, Quận Ba Đình, Hà Nội",21.035560,105.817948,,3.950000,5
6747,Hà Nội,Kitaguni - Quán Cơm Nhật Bản,"639A Kim Mã, Quận Ba Đình, Hà Nội",21.029212,105.807205,,4.150000,2
64848,Hà Nội,Bảo Mai - Cơm Hộp Ngon,"94 Văn Cao, Quận Ba Đình, Hà Nội",21.037553,105.815001,,3.400000,6
76143,Hà Nội,Oh! Poke Restaurant,"168 Trấn Vũ , Quận Ba Đình, Hà Nội",21.046358,105.840138,,3.700000,5
17288,Hà Nội,Nam Dương Tửu - Hoè Nhai,"21 Hòe Nhai, Quận Ba Đình, Hà Nội",21.040667,105.846148,,3.250000,2
67953,Hà Nội,Hương Vị Việt - Gà Rán & Khoai Lắc,"80 Hoàng Hoa Thám, Quận Ba Đình, Hà Nội",21.040310,105.825980,,4.500000,2
64266,Hà Nội,Soya Garden - Giang Văn Minh,"36 Giang Văn Minh, Quận Ba Đình, Hà Nội",21.033519,105.827229,,3.400000,5
58034,Hà Nội,Mr. Thịnh - Gà Rán & Khoai Lang Lắc - Thành Công,"92 Thành Công, Quận Ba Đình, Hà Nội",21.023402,105.816277,,2.750000,4
44387,Hà Nội,A!BAMI - Bánh Mì Hội An,"101 C10 Thành Công, Quận Ba Đình, Hà Nội",21.023179,105.814054,,2.450000,5
7409,Hà Nội,Tào Phớ - Ngọc Hà,"129 Ngõ 158 Ngọc Hà, Quận Ba Đình, Hà Nội",21.038273,105.829465,,4.000000,7
40085,Hà Nội,Khoái Khẩu.vn - Quà Vặt Sạch - Giảng Võ,"Tầng 3, 134A Giảng Võ, Quận Ba Đình, Hà Nội",21.029442,105.826760,,4.300000,4
17563,Hà Nội,NTEA Drink - Đội Cấn,"294 Đội Cấn, Quận Ba Đình, Hà Nội",21.037855,105.813234,,2.900000,3
4218,Hà Nội,Nộm Thúy Béo,"103B A4 TT. Thành Công (101 A4 Rẽ Phải), Quận Ba Đình, Hà Nội",21.021380,105.813341,,2.950000,4
67961,Hà Nội,Muối Ớt - Đồ Ăn Vặt Online,"Ngõ 23 An Xá (Cạnh THCS Phúc Xá), Quận Ba Đình, Hà Nội",21.045490,105.850550,,4.650000,2
52587,Hà Nội,Bánh Mì Chảo Cát Tường,"101C6 Trần Huy Liệu, Quận Ba Đình, Hà Nội",21.027309,105.822321,,2.400000,4
5526,Hà Nội,Pizza Food Family - Shop Online,"30 Ngõ 209 Đội Cấn, Quận Ba Đình, Hà Nội",21.035862,105.822924,,2.900000,2
51341,Hà Nội,Tiệm Chè Cô Bình - Văn Cao,"80 Văn Cao, Quận Ba Đình, Hà Nội",21.038277,105.815123,,2.700000,4
64148,Hà Nội,Bún Chả 29 & Hải Sản Cua Son - Thành Công,"1 Ngõ 6B Thành Công, Quận Ba Đình, Hà Nội",21.021357,105.816235,,5.000000,2
34559,Hà Nội,Tiệm Sữa Gia Đình - Sữa Tươi & Sữa Chua Uống Online,"17 Ngõ 117 Phúc Xá, Ba Dinh District, Hà Nội",21.045677,105.849373,,4.750000,1
62091,Hà Nội,Tịnh Nghiệp - Ẩm Thực Chay,"56A Đội Cấn, Quận Ba Đình, Hà Nội",21.034236,105.829943,,3.650000,2
44539,Hà Nội,Nộm Ông Phúc - Shop Online,"10 Ngách 82/90 Kim Mã, Quận Ba Đình, Hà Nội",21.032433,105.827710,,2.500000,2
44099,Hà Nội,Tuyết Anh - Bánh Cuốn Nóng,"12 Ngách 21 Ngõ 9 Đào Tấn, Ba Dinh District, Hà Nội",21.032532,105.806457,,3.650000,2
7563,Hà Nội,The Faen Cook & Drink,"22 Liễu Giai, Quận Ba Đình, Hà Nội",21.036145,105.814481,,4.000000,1
5762,Hà Nội,Mỹ Nghệ Hoa Lư - Cafe & Trầm Hương,"17 Ngọc Hà, Ba Dinh District, Hà Nội",21.035583,105.831439,,4.150000,2
8043,Hà Nội,Lythomi - Bò Khô Laos Gác Bếp,"26 Ngõ 84/24 Ngọc Khánh, Ba Dinh District, Hà Nội",21.028685,105.817468,,4.000000,1
61895,Hà Nội,Gui - Cơm Ngon & Lẩu Nướng,"93 Đội Cấn, Quận Ba Đình, Hà Nội",21.034681,105.829226,,2.900000,3
36532,Hà Nội,Paku Paku - Ẩm Thực Nhật Bản,"6 Ngõ 62 Linh Lang (6 Phan Kế Bính Kéo Dài), Quận Ba Đình, Hà Nội",21.034959,105.810023,,3.600000,3
44390,Hà Nội,Hanoi Food & Drink,"54A Nguyễn Trường Tộ, Quận Ba Đình, Hà Nội",21.043196,105.843379,,4.900000,2
6843,Hà Nội,O Coffee Boom,"11 Trần Huy Liệu, Quận Ba Đình, Hà Nội",21.029129,105.821210,,3.400000,2
20864,Hà Nội,Teen's Food - Đồ Ăn Vặt,"10 Phạm Hồng Thái, Ba Dinh District, Hà Nội",21.043485,105.846526,,3.750000,2
70419,Hà Nội,Creative Kafe,"24 Phan Đình Phùng, Ba Dinh District, Hà Nội",21.040420,105.843253,,4.850000,3
18371,Hà Nội,Daddy Paris - Bánh Ngọt Pháp - Đường Bưởi,"59 Đường Bưởi, Quận Ba Đình, Hà Nội",21.045797,105.806402,,3.750000,2
7665,Hà Nội,Chè Cô Huê - Chợ Thành Công,"Chợ Thành Công, Thành Công, Quận Ba Đình, Hà Nội",21.022585,105.815139,,4.500000,1
36868,Hà Nội,Bánh Mì Doner Kebab & Trà Thái - Quán Thánh,"36 Quán Thánh , Quận Ba Đình, Hà Nội",21.040328,105.846176,,4.250000,5
19227,Hà Nội,O.G Nation Food & Drink,"101 B3 Trần Huy Liệu, Quận Ba Đình, Hà Nội",21.030486,105.819880,,2.500000,1
72385,Hà Nội,Paris Baguette - Vincom Metropolis,"B1-K4, Vincom Center Metropolis, 29 Liễu Giai, Quận Ba Đình, Hà Nội",21.031914,105.813864,,4.000000,2
37455,Hà Nội,Phở An - Phở Bò,"260 Đội Cấn, Quận Ba Đình, Hà Nội",21.035730,105.817419,,4.900000,2
54296,Hà Nội,I Khát - Nước Ép Quả Tươi Nguyên Chất,"C3 TT. 34A Trần Phú (Tôn Thất Thiệp Kéo Dài), Quận Ba Đình, Hà Nội",21.030342,105.842906,,4.500000,4
56219,Hà Nội,Tiệm Bánh Mì Hội An - Văn Cao,"34 Văn Cao, Quận Ba Đình, Hà Nội",21.038963,105.815336,,4.250000,2
7727,Hà Nội,Hằng Coffee - Giảng Võ,"116A1 Giảng Võ , Quận Ba Đình, Hà Nội",21.027386,105.824193,,3.150000,2
66375,Hà Nội,Bít Tết Gia Bảo - Ngọc Khánh,"Nhà A, 102 Ngọc Khánh, Quận Ba Đình, Hà Nội",21.026270,105.817784,,4.250000,2
32300,Hà Nội,Le Xoong - Natural Cuisine Food - Shop Online,"50 Ngõ 55 Hoàng Hoa Thám, Quận Ba Đình, Hà Nội",21.038535,105.826901,,4.250000,1
63681,Hà Nội,Panda Salad - Shop Online,"3 Ngách 1 Ngõ 46 Văn Cao, Quận Ba Đình, Hà Nội",21.038960,105.814792,,4.250000,2
67813,Hà Nội,Bách Hương Quán - Ẩm Thực Trung Hoa,"18 Nguyễn Chí Thanh, Quận Ba Đình, Hà Nội",21.029012,105.812267,,4.750000,1
74664,Hà Nội,Atelier Coffee Roaster,"65A Tôn Thất Thiệp, Quận Ba Đình, Hà Nội",21.030220,105.842867,,4.750000,1
63048,Hà Nội,Quán Ăn Vặt Ngon,"37/31 Nguyễn Chí Thanh, Quận Ba Đình, Hà Nội",21.027959,105.812556,,4.500000,1
71331,Hà Nội,Trà Sữa Taster's Choice - Vincom Metropolis,"Tầng 3, Vincom Center Metropolis , 29 Liễu Giai, Quận Ba Đình, Hà Nội",21.032209,105.814191,,3.550000,5
64596,Hà Nội,Nước Ép Trái Cây - Nguyễn Thái Học,"29 Nguyễn Thái Học, Quận Ba Đình, Hà Nội",21.028816,105.841490,,5.000000,1
43485,Hà Nội,Cộng Cơm Buffet,"6 Ngõ 16 Huỳnh Thúc Kháng, P. Thành Công, Quận Ba Đình, Hà Nội",21.019383,105.810922,,4.000000,1
40956,Hà Nội,Chè Sầu Liên - Đào Tấn,"68 Đào Tấn, Quận Ba Đình, Hà Nội",21.033078,105.807216,,3.250000,2
39374,Hà Nội,Ngày Xưa Quán - Ẩm Thực Việt,"103 Ngõ 34 Vạn Bảo, Quận Ba Đình, Hà Nội",21.034208,105.816539,,2.150000,2
9121,Hà Nội,Kju Tea & Coffee,"18 Hàng Bún, Quận Ba Đình, Hà Nội",21.042954,105.845441,,3.900000,2
72882,Hà Nội,Juicybean - Nước Ép Trái Cây - Vincom Metropolis,"Tầng B1, Vincom Metropolis, 29 Liễu Giai, Quận Ba Đình, Hà Nội",21.031513,105.813746,,3.600000,3
46535,Hà Nội,Habibi Hoàng Bèo - Bánh Tráng Cuốn Thịt Heo - Đội Cấn,"36A Đội Cấn, Quận Ba Đình, Hà Nội",21.034384,105.831220,,2.500000,5
40087,Hà Nội,Bún Đậu Phất Lộc - Giảng Võ,"134A Giảng Võ, Ba Dinh District, Hà Nội",21.029372,105.826819,,2.900000,3
56585,Hà Nội,Nhà Hàng Gà 18 - Ngọc Khánh,"34 Ngọc Khánh, Quận Ba Đình, Hà Nội",21.029502,105.817160,,4.500000,2
37292,Hà Nội,Tùng Cafe - Nước Ép & Bánh Ngọt Pháp,"66B Ngõ Núi Trúc, Ba Dinh District, Hà Nội",21.030147,105.823976,,4.750000,1
34930,Hà Nội,Đặng Gia - Quẩy Nóng & Bánh Gối,"112A5 TT Thành Công, Quận Ba Đình, Hà Nội",21.020814,105.813654,,4.000000,1
77964,Hà Nội,Út Dương - Miến & Bánh Đa Trộn,"70 M6 Ngõ 20 Huỳnh Thúc Kháng, Quận Ba Đình, Hà Nội",21.020297,105.809294,,5.000000,1
53281,Hà Nội,Phan - Phở Gà Ta,"152 Phó Đức Chính, Quận Ba Đình, Hà Nội",21.045935,105.843215,,4.150000,2
79567,Hà Nội,Vua Gà Nướng,"269 Kim Mã, Quận Ba Đình, Hà Nội",21.030952,105.821107,,4.900000,2
62773,Hà Nội,Tuấn Râu - Phở & Lẩu Bò,"643 Đê La Thành, Ba Dinh District, Hà Nội",21.024187,105.812639,,4.000000,1
64586,Hà Nội,Trung Nguyên Coffee - Lê Hồng Phong,"27 - 29 Lê Hồng Phong, Quận Ba Đình, Hà Nội",21.034446,105.832171,,3.750000,1
77966,Hà Nội,Cơm Tấm Cám - Huỳnh Thúc Kháng,"12 Ngõ 16 Huỳnh Thúc Kháng, Quận Ba Đình, Hà Nội",21.019244,105.810814,,3.500000,3
50417,Hà Nội,Qualitea House,"6 Ngõ 108 Nguyễn Thái Học, Quận Ba Đình, Hà Nội",21.032033,105.831722,,4.500000,1
56398,Hà Nội,Trường Phát Bakery - Ngọc Hà,"164 - 166 Ngọc Hà, Quận Ba Đình, Hà Nội",21.038579,105.829097,,4.000000,1
71438,Hà Nội,Bami Hut - Bánh Mì Truyền Thống - Núi Trúc,"10 Núi Trúc, Quận Ba Đình, Hà Nội",21.030295,105.822413,,4.750000,1
5323,Hà Nội,Cafe Quán - Thành Công,"108A K2 Thành Công, Quận Ba Đình, Hà Nội",21.021010,105.817529,,3.750000,2
8263,Hà Nội,Bingo Fruit - Trái Cây Nhập Khẩu,"815 Đê La Thành, Quận Ba Đình, Hà Nội",21.025183,105.811022,,4.000000,1
57891,Hà Nội,Vịt HD - Vịt Các Món,"43 Hồ Đầm Tròn, Ngõ 135 Đội Cấn, Quận Ba Đình, Hà Nội",21.035745,105.828074,,2.750000,1
49442,Hà Nội,Hoa Ban Quán,"266A Đội Cấn, Quận Ba Đình, Hà Nội",21.036439,105.816054,,4.250000,1
65907,Hà Nội,Thaidetox Juice - Nước Ép Trái Cây Online - Vạn Phúc,"57 Ngõ 41 Vạn Phúc, Ba Dinh District, Hà Nội",21.033058,105.819268,,5.000000,1
73274,Hà Nội,Tiệm Bánh Nhật Bản Laetitia - Trà Sữa Light Bulb - Liễu Giai,"Lô L2-K1 tầng L2- TTTM Vincom Metropolis, 29 Liễu Giai, Quận Ba Đình, Hà Nội",21.035860,105.814751,,3.000000,2
57960,Hà Nội,Ben Fruity - Hoa Quả Gọt Sẵn & Nước Ép Online,"21B Phúc Xá, Quận Ba Đình, Hà Nội",21.046236,105.849188,,1.750000,1
9728,Hà Nội,Dê Núi 269,"269A Kim Mã, Quận Ba Đình, Hà Nội",21.030842,105.820987,,4.000000,1
74859,Hà Nội,U Béo - Cháo Ngon & Trà Sữa,"108 D3 Thành Công (Ngõ 9 Nguyên Hồng), Quận Ba Đình, Hà Nội",21.023533,105.812307,,4.000000,1
26244,Hà Nội,"Hana - Tea, Book & Wagashi","5 Ngách 47 Ngõ 12 Đào Tấn, Quận Ba Đình, Hà Nội",21.034129,105.809091,,4.500000,1
68904,Hà Nội,Bún Riêu - Hồng Phúc,"22 Hồng Phúc, Quận Ba Đình, Hà Nội",21.041640,105.848014,,5.000000,1
51369,Hà Nội,Gấc Garden - Beauty Drinks & Coffee,"51A Nguyễn Khắc Hiếu, Quận Ba Đình, Hà Nội",21.045039,105.841010,,4.250000,1
61268,Hà Nội,Bà Nga - Bún Thang & Phở Gà,"1 Ngõ 29 Phúc Xá, Ba Dinh District, Hà Nội",21.045789,105.849287,,4.500000,1
45813,Hà Nội,Ngọc Khánh Bakery - Shop Online,"Ngõ 91 Hồng Hà, Quận Ba Đình, Hà Nội",21.043862,105.848824,,4.000000,1
32312,Hà Nội,Cơm Sườn A Lộc,"30 Cửa Bắc, Quận Ba Đình, Hà Nội",21.044863,105.843487,,3.750000,1
6944,Hà Nội,ETO Coffee,"33 Quán Thánh, Quận Ba Đình, Hà Nội",21.041578,105.844187,,2.750000,2
75649,Hà Nội,Legendary Chocolatier - Vincom Metropolis,"L3 - K3, Vincom Metropolis, 29 Liễu Giai, Quận Ba Đình, Hà Nội",21.034097,105.814265,,4.000000,1
66371,Hà Nội,Della Seta - Salad & Pasta - Trần Huy Liệu,"112D1 Trần Huy Liệu, Ba Dinh District, Hà Nội",21.027108,105.822317,,3.250000,1
72201,Hà Nội,Royaltea - Vincom Liễu Giai,"Tầng B1, Gian B1 K5, Vincom Center, 29 Liễu Giai, Ba Dinh District, Hà Nội",21.032231,105.814203,,2.650000,2
29636,Hà Nội,Sumo Milk - Sữa Thảo Mộc Online,"10 Ngõ 65 Phúc Xá, Quận Ba Đình, Hà Nội",21.044709,105.850077,,4.000000,1
47763,Hà Nội,Chả Cá Lăng Vũ Thủy - Shop Online,"G2 Thành Công, Quận Ba Đình, Hà Nội",21.020985,105.812125,,2.500000,1
34236,Hà Nội,Bếp Nhà Thảo - Chả Ốc Nhồi Ngon - Shop Online,"11B Ngõ Ngõ 477/28/20 Kim Mã, Quận Ba Đình, Hà Nội",21.028645,105.813894,,3.500000,1
5346,Hà Nội,Only Lyon Cafe & Restaurant,"P101/201 C10 Ngách 2 Giảng Võ, Quận Ba Đình, Hà Nội",21.027978,105.823324,,4.000000,1
71454,Hà Nội,Nước Ép Hoa Quả - Shop Online - Đường Bưởi,"25 Ngõ 462 Đường Bưởi, Quận Ba Đình, Hà Nội",21.043044,105.806821,,4.250000,1
66386,Hà Nội,Bà Ba Quán - Cơm Sườn Nướng - Phan Đình Phùng,"22 Phan Đình Phùng, Ba Dinh District, Hà Nội",21.040620,105.843360,,2.000000,1
74564,Hà Nội,Bee’s Food - Khô Gà & Ăn Vặt Online,"36a Ngách 112 Ngõ 189 Hoàng Hoa Thám, Quận Ba Đình, Hà Nội",21.040316,105.820154,,1.500000,1
41730,Hà Nội,Lan Hường - Chè Thái Thập Cẩm,"218 Đội Cấn, Quận Ba Đình, Hà Nội",21.035428,105.818511,,5.000000,1
67951,Hà Nội,Teen's Food - Các Món Ăn Vặt - Nguyễn Công Hoan,"11 Nguyễn Công Hoan, Quận Ba Đình, Hà Nội",21.027161,105.816782,,1.000000,1
62937,Hà Nội,Bánh Mì Que Pháp - Nam Thành Công,"116H2 Khu TT Nam Thành Công, Quận Ba Đình, Hà Nội",21.020229,105.815982,,3.750000,1
55421,Hà Nội,Chả Cá Ngon Hà Nội - Kim Mã,"269 Kim Mã, Quận Ba Đình, Hà Nội",21.030793,105.820836,,0.500000,1
44396,Hà Nội,Vô Ưu Quán - Ẩm Thực Chay,"205 Đội Cấn, Quận Ba Đình, Hà Nội",21.034982,105.823148,,0.000000,0
42926,Hà Nội,Hurom Juice Cafe - Lotte Center,"Floor 5, Tầng 5, Lotte Center, 54 Liễu Giai, Quận Ba Đình, Hà Nội",21.032153,105.812542,,0.000000,0
40179,Hà Nội,Góc Phố - Nước Ép Trái Cây,"126 Phó Đức Chính, Quận Ba Đình, Hà Nội",21.046498,105.842771,,0.000000,0
58619,Hà Nội,Tulu Coffee,"77 Nguyễn Công Hoan, Quận Ba Đình, Hà Nội",21.027458,105.812721,,0.000000,0
52051,Hà Nội,Nhà Tuất - Đồ Ăn Vặt Online - Ngũ Xã,"7 Ngũ Xã, Quận Ba Đình, Hà Nội",21.046324,105.842385,,2.500000,1
48002,Hà Nội,Bếp Mẹ Dế - Nước Ép & Sinh Tố Detox Online,"16 Ngõ Y Ngách 82/122 Ngõ 166 Kim Mã, Quận Ba Đình, Hà Nội",21.032111,105.825565,,5.000000,1
72779,Hà Nội,Hà Thư - Lẩu & Nướng,"14 Ngõ 2 Nguyên Hồng, Quận Ba Đình, Hà Nội",21.022584,105.811882,,0.000000,0
6419,Hà Nội,Khánh Bảo - Sữa Ngô Nguyên Chất,"569 Kim Mã, Quận Ba Đình, Hà Nội",21.029652,105.809429,,0.000000,0
51646,Hà Nội,Bún Riêu Bún Hải Sản - Đội Cấn,"195A Đội Cấn, Quận Ba Đình, Hà Nội",21.035086,105.823632,,0.000000,0
65788,Hà Nội,Cua Linh - Hải Sản Tươi Sống,"15 Hàng Bún, Quận Ba Đình, Hà Nội",21.043298,105.845582,,0.000000,0
